Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lucy-lavender-teddy-cropped-sweatshirt,,,,,,,,,3XL-4XL,,,,,,0.0,shopify,4,deny,manual,2190.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_53ea9e90-008b-46e7-96e0-5600a37836e1.jpg?v=1639572504,4,,,,,,,,,,,,,,,,,,,kg,,,
lucy-lavender-teddy-cropped-sweatshirt,,,,,,,,,5XL,,,,,,0.0,shopify,3,deny,manual,2190.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
esmerelda-emerald-armani-satin-slip-gown,Esmerelda Emerald Armani Satin Slip Gown,"<p>Welcome the Festive Season with our Esmerelda Emerald Satin Gown. Made with a luxurious emerald Armani satin, our Esmerelda comes in a body-skimming slip style, with a cowl-neck and statement cut-out back. To take things up a notch, we have delicate rhinestone straps and a flowing train in the back! </p>
<ul>
<li>Made with Emerald Armani Satin Fabric. </li>
<li>Slip-Style Gown with Cowl-Neck and Cut-Out Back Detailing.</li>
<li>Rhinestone Straps with Flowing Train in the Back. </li>
<li>Concealed Zip Closure to the Side.</li>
</ul>
<p>Where to Wear: Pair our Esmerelda with metallic heels and sparkling jewelry for a Christmas party! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Dresses,,"AW21, backless, Birthday, Bridal Shower, Dark Hues, Date Night, dresses, Festive Edit, going out, gown, Graduation, holiday, Holiday Dress, Hourglass, Lea Clothing Co, Maxi, New Years style, night out dress, Occasionwear, party, party dress, Pear, Rectangle, Rhinestone, satin dress, Satin gown, Sleeveless, Solid",true,Size,XS,,,,,"",0.0,shopify,5,deny,manual,6990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_0242c376-56ba-4872-88b1-c53c75f68706.jpg?v=1639483641,1,,false,,,,,,,,,,,,,,,,,kg,,,active
esmerelda-emerald-armani-satin-slip-gown,,,,,,,,,S,,,,,"",0.0,shopify,7,deny,manual,6990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_2117516e-afb8-41c0-bb7d-15a11202956c.jpg?v=1639483641,2,,,,,,,,,,,,,,,,,,,kg,,,
esmerelda-emerald-armani-satin-slip-gown,,,,,,,,,M,,,,,"",0.0,shopify,6,deny,manual,6990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_525be2d4-2761-4a1c-8c80-db82de0c477a.jpg?v=1639483641,3,,,,,,,,,,,,,,,,,,,kg,,,
esmerelda-emerald-armani-satin-slip-gown,,,,,,,,,L,,,,,"",0.0,shopify,7,deny,manual,6990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_60708834-6386-46e7-8a45-01810ab5ffe4.jpg?v=1639483641,4,,,,,,,,,,,,,,,,,,,kg,,,
esmerelda-emerald-armani-satin-slip-gown,,,,,,,,,XL,,,,,"",0.0,shopify,4,deny,manual,6990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_8bb70f96-00b0-4830-8cdd-006c742b1c3f.jpg?v=1639483617,5,,,,,,,,,,,,,,,,,,,kg,,,
esmerelda-emerald-armani-satin-slip-gown,,,,,,,,,2XL,,,,,"",0.0,shopify,4,deny,manual,6990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
esmerelda-emerald-armani-satin-slip-gown,,,,,,,,,3XL,,,,,"",0.0,shopify,3,deny,manual,6990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
esmerelda-emerald-armani-satin-slip-gown,,,,,,,,,4XL,,,,,"",0.0,shopify,2,deny,manual,6990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
esmerelda-emerald-armani-satin-slip-gown,,,,,,,,,5XL,,,,,"",0.0,shopify,2,deny,manual,6990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
genevieve-baby-pink-tulle-mini-dress-with-gloves,Genevieve Baby Pink Tulle Mini Dress with Gloves,"<p>Looking for THE perfect birthday dress? Look no further, our Genevieve Baby Pink Puff Tulle Dress is here! Made with layers upon layers of soft and hard tulle fabric, our Genevieve comes in an mini, strapless silhouette with an elasticize satin waistband for the perfect, comfortable fit. Coordinating long, mesh ruched gloves add just the right amount of drama to this picture-perfect look!</p>
<ul>
<li>Made with Baby Pink Hard Tulle, Soft Tulle, and Satin. Fully Lined. </li>
<li>Mini Silhouette with Strapless Neckline.</li>
<li>Elasticized Satin Waistband. </li>
<li>Coordinating Long, Mesh, Ruched Gloves.</li>
<li>Slip-on Style. </li>
</ul>
<p>Where to Wear: Pair our Genevieve with your favorite heels and jewelry for the perfect party look! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Dresses,,"AW21, Best Seller, Birthday, Bridal Shower, Celebrity Style, Detachable Sleeves, dresses, going out, Graduation, Hourglass, Inverted Triangle, Lea Clothing Co, Mesh Dress, mesh sleeves, midi dress, Mini, Mini Dress, night out dress, Occasionwear, party, Pastel, pastel pink, pastels, Pear, puff dress, Rectangle, Rhinestone, Skater, Sleeveless, Solid, Strapless, Tulle Dress, valentine2022",true,Size,XS-S,,,,,"",0.0,shopify,3,deny,manual,5990.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_83fd62dc-f3e8-4ea5-8966-064477465f3c.jpg?v=1638962942,1,,false,,,,,,,,,,,,,,,,,kg,,,active
genevieve-baby-pink-tulle-mini-dress-with-gloves,,,,,,,,,M-L,,,,,"",0.0,shopify,7,deny,manual,5990.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_a5a80f2b-250d-463a-ba89-a592daf1b330.png?v=1638962992,2,,,,,,,,,,,,,,,,,,,kg,,,
genevieve-baby-pink-tulle-mini-dress-with-gloves,,,,,,,,,XL-2XL,,,,,"",0.0,shopify,3,deny,manual,5990.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_d0f8b507-c24f-44c8-b820-4fb1a2be6b68.jpg?v=1638962992,3,,,,,,,,,,,,,,,,,,,kg,,,
genevieve-baby-pink-tulle-mini-dress-with-gloves,,,,,,,,,3XL-4XL,,,,,"",0.0,shopify,4,deny,manual,5990.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_52868db5-7088-4e12-960d-27505f6d0de5.jpg?v=1638962992,4,,,,,,,,,,,,,,,,,,,kg,,,
genevieve-baby-pink-tulle-mini-dress-with-gloves,,,,,,,,,5XL,,,,,"",0.0,shopify,4,deny,manual,5990.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_18d77d8b-0bad-426e-96f3-aa847a707433.jpg?v=1638962992,5,,,,,,,,,,,,,,,,,,,kg,,,
genevieve-baby-pink-tulle-mini-dress-with-gloves,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_21e88c07-c80e-4d3c-aedb-3986448770f2.png?v=1638962992,6,,,,,,,,,,,,,,,,,,,,,,
genevieve-baby-pink-tulle-mini-dress-with-gloves,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_0f783099-8e67-44e3-9dc4-ef61df440b5c.jpg?v=1638962992,7,,,,,,,,,,,,,,,,,,,,,,
jessica-black-embroidered-jacquard-pants,Jessica Black Embroidered Jacquard,"<p>Statement Style Delivered with our Jessica Black Embroidered Jacquard Pants. Made with a rich, black embroidered jacquard fabric, our Jessica comes with a high-waisted, wide leg silhouette that perfectly hugs your curves. A statement gold button closure completes the look! </p>
<ul>
<li>Made with Black Embroidered Jacquard Fabric. Fully Lined. </li>
<li>High-Waist, Wide Leg Silhouette.</li>
<li>Statement Gold Button Closure.</li>
</ul>
<p>Where to Wear: Pair our Jessica with our Donna Black Embroidered Jacquard Corset Blazer for the perfect statement suit look! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Pants,,"Apple, AW21, Black Pants, bottoms, co-ord set, Dark Hues, Date Night, Embroidered Jacquard, flare pants, Floral, Graduation, High waist, high waist trouser, Hourglass, Inverted Triangle, Lea Clothing Co, Other, pants, Rectangle, Work Outfit",true,Size,XS,,,,,,0.0,shopify,6,deny,manual,3990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_222e46c9-5475-4b23-bc5a-fec160dc4530.jpg?v=1638867818,1,,false,,,,,,,,,,,,,,,,,kg,,,active
jessica-black-embroidered-jacquard-pants,,,,,,,,,S,,,,,,0.0,shopify,3,deny,manual,3990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_ed45689d-1f31-489e-b9e1-c8f62095347b.jpg?v=1638867818,2,,,,,,,,,,,,,,,,,,,kg,,,
jessica-black-embroidered-jacquard-pants,,,,,,,,,M,,,,,,0.0,shopify,0,deny,manual,3990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_16f17d6f-d182-40fa-9bea-a0d0ec5e087e.jpg?v=1638867818,3,,,,,,,,,,,,,,,,,,,kg,,,
jessica-black-embroidered-jacquard-pants,,,,,,,,,L,,,,,,0.0,shopify,0,deny,manual,3990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_b2306b39-12c5-46e3-a317-9a818b032d5b.jpg?v=1638867814,4,,,,,,,,,,,,,,,,,,,kg,,,
jessica-black-embroidered-jacquard-pants,,,,,,,,,XL,,,,,,0.0,shopify,3,deny,manual,3990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
jessica-black-embroidered-jacquard-pants,,,,,,,,,2XL,,,,,,0.0,shopify,4,deny,manual,3990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
jessica-black-embroidered-jacquard-pants,,,,,,,,,3XL,,,,,,0.0,shopify,0,deny,manual,3990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
jessica-black-embroidered-jacquard-pants,,,,,,,,,4XL,,,,,,0.0,shopify,1,deny,manual,3990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
jessica-black-embroidered-jacquard-pants,,,,,,,,,5XL,,,,,,0.0,shopify,2,deny,manual,3990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
donna-black-embroidered-jacquard-corset-blazer,Donna Black Embroidered Jacquard Corset Blazer,"<p>Nail Boss Lady Dressing with our Donna Black Embroidered Jacquard Corset Blazer. Made with a rich, black embroidered jacquard fabric, our Donna comes with our signature boned corsetry, bustier detailing, and a peplum silhouette. Statement shoulders and cuffs with gold accessories complete this chic look! </p>
<ul>
<li>Made with Black Embroidered Jacquard Fabric. Fully Lined. </li>
<li>Bodice with Boned Corsetry and Bustier Detailing. </li>
<li>Buckram Lined Layered Peplum Silhouette.</li>
<li>Statement Shoulder Pads and Cuffs with Good Button and Chain Detailing. </li>
</ul>
<p>Where to Wear: Pair our Donna with our Jessica Black Embroidered Jacquard Pants for the perfect statement suit look! </p>",Lea Clothing Co.,,Blazer,"Abstract, Apple, AW21, blazer, Blazer Jacket, blazer top, bustier, Bustier Top, co-ord set, corset, corset top, crop fit, Dark Hues, Date Night, Embroidered Jacquard, Floral, Graduation, Hourglass, Inverted Triangle, jackets, Lea Clothing Co, Other, Pear, Peplum, Rectangle, Sleeves, tops, Work Outfit",true,Size,XS,,,,,"",0.0,shopify,4,deny,manual,4890.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_7fcf5840-223d-4100-8c1a-d1acdb099a51.jpg?v=1638867784,1,,false,,,,,,,,,,,,,,,,,kg,,,active
donna-black-embroidered-jacquard-corset-blazer,,,,,,,,,S,,,,,"",0.0,shopify,8,deny,manual,4890.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_43ef602a-e6e5-408f-890d-37a8aedcc2fb.jpg?v=1638867784,2,,,,,,,,,,,,,,,,,,,kg,,,
donna-black-embroidered-jacquard-corset-blazer,,,,,,,,,M,,,,,"",0.0,shopify,0,deny,manual,4890.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_87649ac5-878e-449d-b7ac-763451824b11.jpg?v=1638867766,3,,,,,,,,,,,,,,,,,,,kg,,,
donna-black-embroidered-jacquard-corset-blazer,,,,,,,,,L,,,,,"",0.0,shopify,9,deny,manual,4890.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_f248b71a-c028-42f0-a6a9-7b7e39ef4ca5.jpg?v=1638864923,4,,,,,,,,,,,,,,,,,,,kg,,,
donna-black-embroidered-jacquard-corset-blazer,,,,,,,,,XL,,,,,"",0.0,shopify,2,deny,manual,4890.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
donna-black-embroidered-jacquard-corset-blazer,,,,,,,,,2XL,,,,,"",0.0,shopify,2,deny,manual,4890.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
donna-black-embroidered-jacquard-corset-blazer,,,,,,,,,3XL,,,,,"",0.0,shopify,2,deny,manual,4890.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
donna-black-embroidered-jacquard-corset-blazer,,,,,,,,,4XL,,,,,"",0.0,shopify,1,deny,manual,4890.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
donna-black-embroidered-jacquard-corset-blazer,,,,,,,,,5XL,,,,,"",0.0,shopify,2,deny,manual,4890.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
copy-of-brie-lavender-teddy-crop-top,Simone Lavender Teddy Sweatshirt Dress,"<p>Stay cozy and cute in our Simone Lavender Teddy Sweatshirt Dress. Made from the softest, fuzzy lavender teddy fabric, our Simone comes in a chic mini sweater dress style with a boat neckline and matching rib accents. Add Lea’s signature corset belt to the look in a soft, stretch rib fabric, and you have got yourself a winner!</p>
<ul>
<li>Made with Lavender Teddy Fabric. </li>
<li>Sweatshirt Dress Style with Rib Accents.</li>
<li>Boat Neckline and Attached Rib Corset Belt. </li>
<li>Slip-On Style.</li>
</ul>
<p>Where to Wear: Pair our Simone with some comfy sneakers or boots and stay cute and comfy all day long! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Dresses,,"Average, AW21, Basics, dresses, elevated basics, Hourglass, In Love With Lounge, Inverted Triangle, jackets, Lea Clothing Co, lounge, Lounge Dress, Lounge Love, Loungewear, Mini, Mini Dress, Off-Shoulder, Other, Pastel, Pear, Petite, Solid, Sweater Dress, Sweatshirt, Sweatshirt Dress, Teddy, Teddy Fabric",true,Size,XS-S,,,,,,0.0,shopify,5,deny,manual,2790.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_80c794ae-fcfe-421b-9264-138a3bb72575.jpg?v=1638448367,1,,false,,,,,,,,,,,,,,,,,kg,,,active
copy-of-brie-lavender-teddy-crop-top,,,,,,,,,M-L,,,,,,0.0,shopify,3,deny,manual,2790.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_2b25278a-95ae-45b9-bf71-3ba532f867ed.jpg?v=1638448371,2,,,,,,,,,,,,,,,,,,,kg,,,
copy-of-brie-lavender-teddy-crop-top,,,,,,,,,XL-2XL,,,,,,0.0,shopify,6,deny,manual,2790.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
copy-of-brie-lavender-teddy-crop-top,,,,,,,,,3XL-4XL,,,,,,0.0,shopify,2,deny,manual,2790.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
copy-of-brie-lavender-teddy-crop-top,,,,,,,,,5XL,,,,,,0.0,shopify,3,deny,manual,2790.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
stassie-tan-vegan-leather-midi-skirt,Stassie Tan Vegan Leather Midi Skirt,"<p>Welcome Winter with our Stassie Tan Vegan Leather Skirt. Made with a rich, tan vegan leather fabric, our Stassie comes in a flattering high-waisted, midi silhouette with faux wrap panel to the front. Ruching detailing on the side ensures that this skirt hugs your curves just right! </p>
<ul>
<li>Made with Tan Stretch Vegan Leather Fabric.</li>
<li>High-Waist, Midi  Silhouette.</li>
<li>Faux Wrap Style with Ruching Detailing.</li>
<li>Concealed Zip Closure to the Side. </li>
</ul>
<p>Where to Wear: Pair our Stassie with our Sasha Blush or Kylie Gold Chainmail Top and dazzle at your Christmas or New-Year’s party! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Skirts,,"Apple, Average, AW21, Birthday, bottoms, co-ord set, Dark Hues, Earthy Tones, faux leather, High waist, Hourglass, Inverted Triangle, Lea Clothing Co, Leather, leather skirt, midi, midi skirt, party, party dress, Ruched Skirt, Solid, Tall, Vegan Leather, Wrap Skirt",true,Size,XS,,,,,,0.0,shopify,5,deny,manual,2990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_f5483705-cbd9-4c59-b8f4-e013c732f7e7.jpg?v=1638363644,1,,false,,,,,,,,,,,,,,,,,kg,,,active
stassie-tan-vegan-leather-midi-skirt,,,,,,,,,S,,,,,,0.0,shopify,6,deny,manual,2990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_81a1a3e6-3abf-4b94-a33c-a618ba089408.jpg?v=1638363641,2,,,,,,,,,,,,,,,,,,,kg,,,
stassie-tan-vegan-leather-midi-skirt,,,,,,,,,M,,,,,,0.0,shopify,7,deny,manual,2990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
stassie-tan-vegan-leather-midi-skirt,,,,,,,,,L,,,,,,0.0,shopify,5,deny,manual,2990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
stassie-tan-vegan-leather-midi-skirt,,,,,,,,,2XL,,,,,,0.0,shopify,1,deny,manual,2990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
stassie-tan-vegan-leather-midi-skirt,,,,,,,,,3XL,,,,,,0.0,shopify,0,deny,manual,2990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
stassie-tan-vegan-leather-midi-skirt,,,,,,,,,4XL,,,,,,0.0,shopify,2,deny,manual,2990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
stassie-tan-vegan-leather-midi-skirt,,,,,,,,,5XL,,,,,,0.0,shopify,3,deny,manual,2990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
kylie-gold-chainmail-halter-top,Kylie Gold Chainmail Halter Top,"<p>Shine like a Star in our Kylie Gold Chainmail Top. Made with a rich golden chainmail fabric, our Kylie comes in halter silhouette with cowl-neck detailing. A full panel at the back and adjustable satin tie-straps at the neck make it more supportive for bigger busts!</p>
<ul>
<li>Made with Gold Chainmail Fabric. Fully Lined. </li>
<li>Halter-Tie Style with Satin Straps.</li>
<li>Cowl-Neck Design with Full Back Panel.</li>
</ul>
<p>Where to Wear: Pair our Kylie with our Stassie Tan Vegan Leather Midi Skirt and dazzle at your Christmas or New-Year’s party! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Shirts & Tops,,"Apple, AW21, Bachelorette, Backless, chain-strap, Chainmail, Chainmail Top, co-ord set, Concert, crop fit, crop top, Date Night, going out, going out top, Hourglass, Lea Clothing Co, Neutral, New Years style, night out, Open Back, party, party top, Pear, Rhinestone, Sleeveless, Solid, Strapless, tops",true,Size,XS-S,,,,,,0.0,shopify,10,deny,manual,3990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_4b08ae11-67b3-4e6a-a164-a1c792d25009.jpg?v=1638362039,1,,false,,,,,,,,,,,,,,,,,kg,,,active
kylie-gold-chainmail-halter-top,,,,,,,,,M-L,,,,,,0.0,shopify,9,deny,manual,3990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_622aa34c-0594-42ca-b21b-c3a1c7cee80a.jpg?v=1638362042,2,,,,,,,,,,,,,,,,,,,kg,,,
kylie-gold-chainmail-halter-top,,,,,,,,,XL-2XL,,,,,,0.0,shopify,7,deny,manual,3490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_399381df-6833-4dd4-a861-9742ec0ceed2.jpg?v=1638362043,3,,,,,,,,,,,,,,,,,,,kg,,,
kylie-gold-chainmail-halter-top,,,,,,,,,3XL-4XL,,,,,,0.0,shopify,5,deny,manual,3990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_dd508bbe-a2fb-4e88-ad99-f550609a4192.jpg?v=1638362049,4,,,,,,,,,,,,,,,,,,,kg,,,
kylie-gold-chainmail-halter-top,,,,,,,,,5XL,,,,,,0.0,shopify,2,deny,manual,3990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
luna-lavender-puff-sleeve-corset-top,Luna Lavender Puff Sleeve Corset Top,"<p>Continuing our love affair with lavender with our Luna Ruched Puff Sleeve Corset. Made with soft lavender mesh and polyknit, our Luna comes with our signature boned corsetry, a flattering asymmetrical hemline, and all-over ruched detailing. Delicate lavender silk-blend organza puff sleeves complete this ethereal look!</p>
<ul>
<li>Made with Lavender Power Mesh, Polyknit, and Organza. Fully Lined. </li>
<li>Bodice with Boned Corsetry and Cropped, Asymmetrical Hemline.</li>
<li>Short Puff Organza Sleeves with Neckline Detailing. </li>
<li>Metallic Zip Closure to the Back.</li>
</ul>
<p>Where to Wear: Pair our Luna with our Charlie White Pants or Ava Wide Leg Jeans for a gorgeous model-off-duty look! </p>",Lea Clothing Co.,,Corset Top,"Apple, AW21, balloon sleeve, Birthday, brunch outfit, corset, corset top, crop fit, crop top, Date Night, going out top, Hourglass, Lavender, Lavender Top, Lea Clothing Co, Mesh Top, Organza Sleeves, Other, party, Pastel, Pear, puff sleeves, Rectangle, Ruched Mesh, Sleeves, Solid, statement sleeves, tops",true,Size,XS,,,,,,0.0,shopify,4,deny,manual,3290.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_36ebeacb-1536-4f3b-8bbc-52f2e630e2c3.jpg?v=1638274631,1,,false,,,,,,,,,,,,,,,,,kg,,,active
luna-lavender-puff-sleeve-corset-top,,,,,,,,,S,,,,,,0.0,shopify,3,deny,manual,3290.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_ee359fe9-ff51-474f-9dd0-319b17561135.jpg?v=1638274631,2,,,,,,,,,,,,,,,,,,,kg,,,
luna-lavender-puff-sleeve-corset-top,,,,,,,,,M,,,,,,0.0,shopify,0,deny,manual,3290.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_d9f38562-f117-4a77-b904-fd5a0725be00.jpg?v=1638274631,3,,,,,,,,,,,,,,,,,,,kg,,,
luna-lavender-puff-sleeve-corset-top,,,,,,,,,L,,,,,,0.0,shopify,5,deny,manual,3290.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_ec7c72d3-4bc0-48a2-9722-4268f4a35784.jpg?v=1638274631,4,,,,,,,,,,,,,,,,,,,kg,,,
luna-lavender-puff-sleeve-corset-top,,,,,,,,,XL,,,,,,0.0,shopify,5,deny,manual,3290.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_b1ac0c84-d1a5-4cb2-af7c-5ef99c800cb1.jpg?v=1638274631,5,,,,,,,,,,,,,,,,,,,kg,,,
luna-lavender-puff-sleeve-corset-top,,,,,,,,,2XL,,,,,,0.0,shopify,2,deny,manual,3290.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
luna-lavender-puff-sleeve-corset-top,,,,,,,,,3XL,,,,,,0.0,shopify,3,deny,manual,3290.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
luna-lavender-puff-sleeve-corset-top,,,,,,,,,4XL,,,,,,0.0,shopify,2,deny,manual,3290.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
luna-lavender-puff-sleeve-corset-top,,,,,,,,,5XL,,,,,,0.0,shopify,2,deny,manual,3290.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
freya-embroidered-jacquard-mini-skirt,Freya Embroidered Jacquard Mini Skirt,"<p>Make a statement with our Freya Embroidered Jacquard Mini Skirt. Made with a breathtaking floral jacquard fabric, our Freya comes in a flattering mini silhouette, with structured, buckram lined pockets that take it up a notch. A high-waisted style with a V-waistband finish the look! </p>
<ul>
<li>Made with Embroidered Floral Jacquard Fabric. Fully Lined. </li>
<li>Mini Skirt with High-Waist Silhouette.</li>
<li>Structured, Buckram-Lined Pockets.</li>
<li>Concealed Zip Closure to the Back. </li>
</ul>
<p>Where to Wear: Pair our Freya with our Fleur Embroidered Jacquard Blazer Jacket for a gorgeous brunch outfit! </p>",Lea Clothing Co.,,Skirt,"Apple, AW21, bottoms, Bridal Shower, brunch outfit, co-ord set, Date Night, Embroidered Jacquard, Floral, Graduation, High waist, Hourglass, Inverted Triangle, Jacquard, Lea Clothing Co, Mini, mini skirt, Occasionwear, Other, Pastel, tailored, tailored clothing, Tailored Skirt",true,Size,XS,,,,,,0.0,shopify,4,deny,manual,3490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_b326ac54-316f-4d20-a8a1-1d107183d136.jpg?v=1647528332,1,,false,,,,,,,,,,,,,,,,,kg,,,active
freya-embroidered-jacquard-mini-skirt,,,,,,,,,S,,,,,,0.0,shopify,5,deny,manual,3490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_e1b8f2e6-37cb-41cd-921d-b983db418cb5.jpg?v=1647528356,2,,,,,,,,,,,,,,,,,,,kg,,,
freya-embroidered-jacquard-mini-skirt,,,,,,,,,M,,,,,,0.0,shopify,6,deny,manual,3490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_5e360b06-d730-4ada-aa4a-57a8553a3166.jpg?v=1638187557,3,,,,,,,,,,,,,,,,,,,kg,,,
freya-embroidered-jacquard-mini-skirt,,,,,,,,,L,,,,,,0.0,shopify,3,deny,manual,3490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_7787314a-e4e7-4ee5-bc1c-6d68708dee22.jpg?v=1638187557,4,,,,,,,,,,,,,,,,,,,kg,,,
